"latitude","longitude","state","county"
39.751657,-90.045839,"IL","Morgan"
39.539599,-86.370057,"IN","Morgan"
37.914002,-83.233761,"KY","Morgan"
38.373142,-92.715162,"MO","Morgan"
39.497841,-81.898307,"OH","Morgan"
36.035211,-84.390727,"TN","Morgan"
41.090456,-111.486959,"UT","Morgan"
39.552557,-78.18773,"WV","Morgan"
41.598622,-102.852752,"NE","Morrill"
38.565758,-96.801336,"KS","Morris"
40.918648,-74.430696,"NJ","Morris"
33.164839,-94.686156,"TX","Morris"
45.868809,-94.422896,"MN","Morrison"
40.479648,-82.852969,"OH","Morrow"
45.419841,-119.6575,"OR","Morrow"
37.00405,-101.896973,"KS","Morton"
46.720185,-101.498156,"ND","Morton"
34.073908,-100.779551,"TX","Motley"
39.638,-88.75367,"IL","Moultrie"
47.971759,-102.471636,"ND","Mountrail"
43.565168,-92.74389,"MN","Mower"
37.153324,-87.024457,"KY","Muhlenberg"
45.582981,-122.101103,"OR","Multnomah"
34.785543,-84.771623,"GA","Murray"
43.960084,-95.60317,"MN","Murray"
34.501771,-97.047346,"OK","Murray"
41.475075,-91.16406,"IA","Muscatine"
32.563874,-84.991501,"GA","Muscogee"
43.272182,-85.854471,"MI","Muskegon"
39.927415,-82.004058,"OH","Muskingum"
35.70582,-95.50025,"OK","Muskogee"
46.598623,-107.869188,"MT","Musselshell"
31.714047,-94.841773,"TX","Nacogdoches"
41.471865,-98.068163,"NE","Nance"
41.287647,-70.08665,"MA","Nantucket"
38.57145,-122.450215,"CA","Napa"
35.902088,-77.874947,"NC","Nash"
30.521109,-81.906051,"FL","Nassau"
40.720051,-73.706783,"NY","Nassau"
32.137843,-93.090606,"LA","Natchitoches"
42.859875,-106.312561,"WY","Natrona"
34.570811,-110.032025,"AZ","Navajo"
32.036797,-96.666279,"TX","Navarro"
37.822585,-85.466944,"KY","Nelson"
47.766493,-98.043481,"ND","Nelson"
37.972758,-78.82231,"VA","Nelson"
39.753031,-96.108737,"KS","Nemaha"
40.428801,-95.843077,"NE","Nemaha"
37.609218,-95.416422,"KS","Neosho"
32.754387,-89.116797,"MS","Neshoba"
38.479822,-99.916519,"KS","Ness"
33.70082,-93.294126,"AR","Nevada"
39.167276,-120.964275,"CA","Nevada"
39.594736,-75.693903,"DE","New Castle"
34.163503,-77.95481,"NC","New Hanover"
41.342514,-73.070301,"CT","New Haven"
37.479524,-76.949981,"VA","New Kent"
41.628008,-72.245422,"CT","New London"
36.685031,-89.748273,"MO","New Madrid"
40.750422,-73.996328,"NY","New York"
43.712217,-85.860379,"MI","Newaygo"
34.221772,-81.872428,"SC","Newberry"
41.530131,-71.284066,"RI","Newport"
37.058296,-76.463471,"VA","Newport News City"
35.924868,-93.232298,"AR","Newton"
33.529341,-83.849622,"GA","Newton"
41.108242,-87.418963,"IN","Newton"
36.930776,-94.248796,"MO","Newton"
32.477116,-89.26359,"MS","Newton"
30.714636,-93.709628,"TX","Newton"
46.3646,-116.860852,"ID","Nez Perce"
43.291696,-78.626944,"NY","Niagara"
38.334059,-83.994865,"KY","Nicholas"
38.254945,-81.217588,"WV","Nicholas"
44.217193,-94.094192,"MN","Nicollet"
43.152195,-104.59198,"WY","Niobrara"
41.376028,-85.413862,"IN","Noble"
39.827556,-81.554854,"OH","Noble"
36.288043,-97.029796,"OK","Noble"
43.620754,-95.953225,"MN","Nobles"
40.266817,-94.858117,"MO","Nodaway"
32.175814,-100.289569,"TX","Nolan"
42.076501,-71.470464,"MA","Norfolk"
36.895911,-76.208521,"VA","Norfolk City"
47.325283,-96.597259,"MN","Norman"
36.450554,-77.452452,"NC","Northampton"
40.693376,-75.471156,"PA","Northampton"
37.432247,-75.880425,"VA","Northampton"
40.894363,-76.596151,"PA","Northumberland"
37.837435,-76.345493,"VA","Northumberland"
39.891272,-99.711523,"KS","Norton"
36.93767,-82.622624,"VA","Norton City"
37.12237,-77.978923,"VA","Nottoway"
36.777208,-95.641981,"OK","Nowata"
33.125769,-88.54474,"MS","Noxubee"
40.074907,-97.900651,"NE","Nuckolls"
27.836111,-97.530388,"TX","Nueces"
36.819857,-116.609372,"NV","Nye"
42.606088,-83.297593,"MI","Oakland"
36.35288,-89.333345,"TN","Obion"
42.9552,-95.570082,"IA","Obrien"
39.753858,-74.293989,"NJ","Ocean"
43.700968,-86.334122,"MI","Oceana"
36.391123,-100.761225,"TX","Ochiltree"
33.805718,-83.48171,"GA","Oconee"
34.542683,-83.029707,"SC","Oconee"
44.792284,-88.044067,"WI","Oconto"
44.324353,-84.162443,"MI","Ogemaw"
41.931158,-88.956564,"IL","Ogle"
33.888662,-83.222254,"GA","Oglethorpe"
38.958134,-84.984085,"IN","Ohio"
37.355569,-86.864676,"KY","Ohio"
40.102703,-80.647599,"WV","Ohio"
30.85525,-86.674139,"FL","Okaloosa"
48.365236,-119.829391,"WA","Okanogan"
27.420316,-80.945361,"FL","Okeechobee"
35.513491,-96.495334,"OK","Okfuskee"
35.674777,-97.499681,"OK","Oklahoma"
35.737125,-96.026538,"OK","Okmulgee"
33.42554,-88.879117,"MS","Oktibbeha"
38.389195,-85.44584,"KY","Oldham"
35.40527,-102.602749,"TX","Oldham"
47.145874,-101.159363,"ND","Oliver"
44.075285,-92.516916,"MN","Olmsted"
42.234859,-112.599201,"ID","Oneida"
43.14548,-75.559605,"NY","Oneida"
45.525897,-89.236033,"WI","Oneida"
42.823968,-76.062425,"NY","Onondaga"
34.527983,-77.514707,"NC","Onslow"
42.813576,-77.289687,"NY","Ontario"
46.585302,-89.517464,"MI","Ontonagon"
33.640302,-117.769442,"CA","Orange"
28.635425,-81.488843,"FL","Orange"
38.486914,-86.587861,"IN","Orange"
36.181138,-79.164741,"NC","Orange"
41.386195,-74.125718,"NY","Orange"
30.019163,-93.832632,"TX","Orange"
38.344608,-77.871855,"VA","Orange"
44.004691,-72.15845,"VT","Orange"
33.341855,-80.565482,"SC","Orangeburg"
36.692896,-91.397129,"MO","Oregon"
29.958304,-90.077,"LA","Orleans"
43.324031,-78.367151,"NY","Orleans"
44.741679,-72.364639,"VT","Orleans"
38.73799,-95.815754,"KS","Osage"
38.498027,-91.918023,"MO","Osage"
36.490056,-96.061608,"OK","Osage"
39.449456,-98.581432,"KS","Osborne"
28.263489,-81.512387,"FL","Osceola"
43.309073,-95.772984,"IA","Osceola"
43.958084,-85.302063,"MI","Osceola"
44.756363,-84.046449,"MI","Oscoda"
43.310494,-76.135765,"NY","Oswego"
38.102941,-103.5367,"CO","Otero"
32.870046,-105.948967,"NM","Otero"
40.536353,-96.299662,"NE","Otoe"
45.02396,-84.755439,"MI","Otsego"
42.632058,-74.667368,"NY","Otsego"
39.019928,-97.622108,"KS","Ottawa"
42.979522,-85.93927,"MI","Ottawa"
41.568599,-83.363224,"OH","Ottawa"
36.82215,-94.916222,"OK","Ottawa"
46.172907,-95.918542,"MN","Otter Tail"
33.594817,-92.851335,"AR","Ouachita"
32.502833,-92.094583,"LA","Ouachita"
38.087654,-107.728712,"CO","Ouray"
44.470235,-88.454719,"WI","Outagamie"
36.481086,-85.346687,"TN","Overton"
39.319527,-86.842743,"IN","Owen"
38.627652,-84.87562,"KY","Owen"
37.496523,-83.657351,"KY","Owsley"
42.613957,-115.841917,"ID","Owyhee"
44.163033,-70.739823,"ME","Oxford"
36.52365,-92.144958,"MO","Ozark"
43.499631,-87.918042,"WI","Ozaukee"
46.637057,-123.884996,"WA","Pacific"
40.718258,-95.16372,"IA","Page"
38.763022,-78.387191,"VA","Page"
26.672643,-80.070613,"FL","Palm Beach"
43.01825,-94.855316,"IA","Palo Alto"
32.800128,-98.24943,"TX","Palo Pinto"
35.156145,-76.632264,"NC","Pamlico"
34.343102,-89.956497,"MS","Panola"
32.233362,-94.456952,"TX","Panola"
39.297972,-106.063548,"CO","Park"
45.834082,-110.622234,"MT","Park"
44.795733,-110.613731,"WY","Park"
39.779078,-87.221819,"IN","Parke"
32.681918,-97.779522,"TX","Parker"
34.519042,-102.784639,"TX","Parmer"
28.36886,-82.322756,"FL","Pasco"
36.285388,-76.213284,"NC","Pasquotank"
40.877949,-74.141237,"NJ","Passaic"
36.612434,-80.504446,"VA","Patrick"
33.935396,-84.866654,"GA","Paulding"
41.186851,-84.727141,"OH","Paulding"
38.13957,-99.385256,"KS","Pawnee"
40.146335,-96.348151,"NE","Pawnee"
36.263766,-96.443319,"OK","Pawnee"
43.974615,-116.900775,"ID","Payette"
36.029294,-96.855949,"OK","Payne"
32.618051,-83.788976,"GA","Peach"
30.661121,-89.646536,"MS","Pearl River"
30.711984,-102.676783,"TX","Pecos"
48.874863,-97.42543,"ND","Pembina"
36.178122,-89.671646,"MO","Pemiscot"
48.510409,-117.348383,"WA","Pend Oreille"
34.510936,-78.094517,"NC","Pender"
38.739446,-84.392841,"KY","Pendleton"
38.684692,-79.353564,"WV","Pendleton"
48.076333,-96.149002,"MN","Pennington"
44.004363,-103.240024,"SD","Pennington"
45.061744,-68.878893,"ME","Penobscot"
40.938808,-89.889949,"IL","Peoria"
44.602774,-92.062219,"WI","Pepin"
40.850739,-101.649075,"NE","Perkins"
45.409748,-102.513087,"SD","Perkins"
36.257499,-76.544379,"NC","Perquimans"
32.608995,-87.350401,"AL","Perry"
34.943809,-92.923191,"AR","Perry"
38.046458,-89.478358,"IL","Perry"
38.053876,-86.621994,"IN","Perry"
37.331259,-83.386991,"KY","Perry"
37.627908,-89.574503,"MO","Perry"
31.185365,-88.920132,"MS","Perry"
39.851267,-82.385238,"OH","Perry"
40.29736,-77.56437,"PA","Perry"
35.594367,-87.856665,"TN","Perry"
40.649475,-118.288693,"NV","Pershing"
36.493537,-79.060407,"NC","Person"
37.21713,-77.389253,"VA","Petersburg City"
47.173641,-108.281168,"MT","Petroleum"
38.703138,-93.240166,"MO","Pettis"
37.898204,-91.797641,"MO","Phelps"
40.410446,-99.405055,"NE","Phelps"
40.001811,-75.11787,"PA","Philadelphia"
34.546696,-90.767879,"AR","Phillips"
40.608363,-102.3582,"CO","Phillips"
39.760857,-99.119565,"KS","Phillips"
48.457237,-107.342553,"MT","Phillips"
39.908567,-88.599987,"IL","Piatt"
39.67194,-83.015457,"OH","Pickaway"
33.236962,-88.061517,"AL","Pickens"
34.469042,-84.428243,"GA","Pickens"
34.744649,-82.797267,"SC","Pickens"
36.552982,-85.162523,"TN","Pickett"
31.326324,-82.271206,"GA","Pierce"
48.104177,-99.992145,"ND","Pierce"
42.264356,-97.601337,"NE","Pierce"
47.156263,-122.706706,"WA","Pierce"
44.789742,-92.448434,"WI","Pierce"
31.839131,-85.928538,"AL","Pike"
34.146678,-93.653733,"AR","Pike"
33.104729,-84.456917,"GA","Pike"
39.611334,-90.894104,"IL","Pike"
38.477976,-87.128545,"IN","Pike"
37.482901,-82.447075,"KY","Pike"
39.253624,-90.814756,"MO","Pike"
31.114483,-90.487486,"MS","Pike"
39.040682,-82.887103,"OH","Pike"
41.185011,-74.97889,"PA","Pike"
31.970131,-111.890713,"AZ","Pima"
33.393398,-111.478975,"AZ","Pinal"
45.947444,-93.073628,"MN","Pine"
27.775654,-82.64092,"FL","Pinellas"
43.930332,-96.149676,"MN","Pipestone"
45.184103,-69.233382,"ME","Piscataquis"
39.169324,-106.776744,"CO","Pitkin"
35.584685,-77.513357,"NC","Pitt"
35.157132,-95.621536,"OK","Pittsburg"
36.594226,-79.616614,"VA","Pittsylvania"
38.182708,-112.232857,"UT","Piute"
39.014933,-121.07047,"CA","Placer"
29.620092,-89.771638,"LA","Plaquemines"
39.396278,-94.725832,"MO","Platte"
41.542962,-97.376314,"NE","Platte"
42.013984,-104.967405,"WY","Platte"
39.375025,-81.263875,"WV","Pleasants"
39.912222,-120.834958,"CA","Plumas"
42.822482,-96.462952,"IA","Plymouth"
41.970474,-70.701357,"MA","Plymouth"
42.646211,-94.797046,"IA","Pocahontas"
38.387966,-79.990585,"WV","Pocahontas"
35.596339,-90.340023,"AR","Poinsett"
30.829754,-91.694354,"LA","Pointe Coupee"
34.537164,-94.0972,"AR","Polk"
28.059997,-81.956122,"FL","Polk"
34.053167,-85.079865,"GA","Polk"
41.813089,-93.609929,"IA","Polk"
47.801705,-96.43368,"MN","Polk"
37.534753,-93.543226,"MO","Polk"
35.261201,-82.123534,"NC","Polk"
41.170633,-97.57,"NE","Polk"
44.99351,-123.107442,"OR","Polk"
35.130815,-84.521805,"TN","Polk"
30.817866,-94.869052,"TX","Polk"
45.348566,-92.401379,"WI","Polk"
48.065733,-111.715365,"MT","Pondera"
34.171543,-89.032791,"MS","Pontotoc"
34.748961,-96.685325,"OK","Pontotoc"
35.706942,-92.843116,"AR","Pope"
37.333591,-88.561428,"IL","Pope"
45.641425,-95.709642,"MN","Pope"
37.132326,-76.365419,"VA","Poquoson City"
41.040507,-81.194614,"OH","Portage"
44.393087,-89.335313,"WI","Portage"
41.683796,-86.975178,"IN","Porter"
36.811498,-76.367715,"VA","Portsmouth City"
38.175698,-87.711423,"IN","Posey"
39.277337,-96.164714,"KS","Pottawatomie"
35.295843,-96.960092,"OK","Pottawatomie"
41.23238,-95.875086,"IA","Pottawattamie"
41.615099,-77.957975,"PA","Potter"
45.033588,-100.035273,"SD","Potter"
35.225625,-102.029919,"TX","Potter"
45.391078,-105.630461,"MT","Powder River"
37.847517,-83.859331,"KY","Powell"
46.565725,-112.649859,"MT","Powell"
42.635233,-112.945777,"ID","Power"
41.685324,-92.630258,"IA","Poweshiek"
37.553314,-77.892964,"VA","Powhatan"
34.785525,-91.573785,"AR","Prairie"
46.860997,-105.345182,"MT","Prairie"
37.777955,-98.931119,"KS","Pratt"
39.594686,-84.54682,"OH","Preble"
34.632922,-88.533107,"MS","Prentiss"
30.351902,-104.018475,"TX","Presidio"
45.283467,-83.873719,"MI","Presque Isle"
39.48274,-79.836968,"WV","Preston"
45.451541,-90.287732,"WI","Price"
37.280694,-78.421284,"VA","Prince Edward"
37.233941,-77.334831,"VA","Prince George"
38.666071,-76.998396,"MD","Prince Georges"
38.734255,-77.547383,"VA","Prince William"
41.954098,-71.462053,"RI","Providence"
37.870309,-102.367626,"CO","Prowers"
38.344117,-104.427776,"CO","Pueblo"
34.694468,-92.425087,"AR","Pulaski"
32.275664,-83.49009,"GA","Pulaski"
37.240291,-88.995404,"IL","Pulaski"
41.124552,-86.544617,"IN","Pulaski"
37.10288,-84.544294,"KY","Pulaski"
37.944664,-92.26771,"MO","Pulaski"
37.198248,-80.615065,"VA","Pulaski"
34.418801,-95.358406,"OK","Pushmataha"
29.799631,-81.627324,"FL","Putnam"
33.320818,-83.355865,"GA","Putnam"
41.250055,-89.24284,"IL","Putnam"
39.752428,-86.812416,"IN","Putnam"
40.465883,-93.019815,"MO","Putnam"
41.415979,-73.725197,"NY","Putnam"
41.153855,-83.941281,"OH","Putnam"
36.217846,-85.542327,"TN","Putnam"
38.508559,-81.841002,"WV","Putnam"
34.753722,-103.970607,"NM","Quay"
39.073391,-76.060665,"MD","Queen Annes"
40.745263,-73.711159,"NY","Queens"
31.844937,-85.104383,"GA","Quitman"
34.235111,-90.29272,"MS","Quitman"
34.886868,-83.375358,"GA","Rabun"
42.692103,-88.228793,"WI","Racine"
37.119732,-80.556541,"VA","Radford"
32.834006,-95.724069,"TX","Rains"
37.784459,-81.118491,"WV","Raleigh"
39.508451,-91.53793,"MO","Ralls"
44.967965,-93.092168,"MN","Ramsey"
48.264352,-98.781979,"ND","Ramsey"
35.004998,-101.91008,"TX","Randall"
33.456308,-85.369167,"AL","Randolph"
36.284433,-90.853751,"AR","Randolph"
31.775195,-84.747201,"GA","Randolph"
38.155348,-89.752849,"IL","Randolph"
40.187565,-85.14558,"IN","Randolph"
39.534445,-92.470668,"MO","Randolph"
35.708376,-79.85213,"NC","Randolph"
38.89487,-79.850148,"WV","Randolph"
32.300019,-89.938693,"MS","Rankin"
46.456337,-97.777909,"ND","Ransom"
31.175885,-92.431184,"LA","Rapides"
38.6842,-78.016813,"VA","Rappahannock"
45.918972,-114.05904,"MT","Ravalli"
39.824688,-101.041371,"KS","Rawlins"
39.260591,-94.10539,"MO","Ray"
31.417011,-101.5423,"TX","Reagan"
29.669203,-100.012219,"TX","Real"
47.814152,-96.005263,"MN","Red Lake"
32.023096,-93.264819,"LA","Red River"
33.639683,-95.021683,"TX","Red River"
40.207969,-100.620628,"NE","Red Willow"
44.282403,-95.167551,"MN","Redwood"
31.383297,-103.556598,"TX","Reeves"
28.308115,-97.152097,"TX","Refugio"
37.954312,-97.88569,"KS","Reno"
42.670645,-73.55142,"NY","Rensselaer"
44.753182,-94.848215,"MN","Renville"
48.647206,-101.540749,"ND","Renville"
39.70438,-97.446521,"KS","Republic"
37.327153,-91.024337,"MO","Reynolds"
35.556414,-84.979171,"TN","Rhea"
38.463875,-98.387168,"KS","Rice"
44.398613,-93.194444,"MN","Rice"
41.907816,-111.379691,"UT","Rich"
40.132685,-95.830408,"NE","Richardson"
38.65,-88.047886,"IL","Richland"
32.409446,-91.732788,"LA","Richland"
47.711026,-104.183625,"MT","Richland"
46.447936,-96.727788,"ND","Richland"
40.646184,-82.481491,"OH","Richland"
34.126535,-81.234811,"SC","Richland"
43.234509,-90.261804,"WI","Richland"
33.359709,-82.198897,"GA","Richmond"
34.974434,-79.79851,"NC","Richmond"
40.623632,-74.093323,"NY","Richmond"
37.879797,-76.598782,"VA","Richmond"
37.524246,-77.493157,"VA","Richmond City"
39.401675,-96.848345,"KS","Riley"
40.846834,-94.088656,"IA","Ringgold"
36.230711,-107.070343,"NM","Rio Arriba"
39.967864,-108.043592,"CO","Rio Blanco"
37.644684,-106.407311,"CO","Rio Grande"
39.19017,-85.229151,"IN","Ripley"
36.66101,-90.850785,"MO","Ripley"
39.198501,-81.068913,"WV","Ritchie"
33.752886,-116.055617,"CA","Riverside"
35.919953,-84.516642,"TN","Roane"
38.591037,-81.273681,"WV","Roane"
37.250349,-80.05251,"VA","Roanoke"
37.274175,-79.95786,"VA","Roanoke City"
45.616422,-96.849416,"SD","Roberts"
35.71814,-100.676817,"TX","Roberts"
38.531698,-84.035565,"KY","Robertson"
36.556825,-87.018127,"TN","Robertson"
31.165947,-96.675985,"TX","Robertson"
34.595364,-79.197058,"NC","Robeson"
43.612344,-96.364663,"MN","Rock"
42.583147,-99.551245,"NE","Rock"
42.605454,-89.070448,"WI","Rock"
41.495083,-90.604899,"IL","Rock Island"
37.926477,-79.329162,"VA","Rockbridge"
37.373811,-84.412242,"KY","Rockcastle"
33.719178,-84.002061,"GA","Rockdale"
36.348831,-79.894851,"NC","Rockingham"
42.989151,-71.343576,"NH","Rockingham"
38.490526,-78.817876,"VA","Rockingham"
41.137295,-74.105737,"NY","Rockland"
32.886,-96.409502,"TX","Rockwall"
35.608071,-99.672542,"OK","Roger Mills"
36.212092,-95.72584,"OK","Rogers"
48.770913,-99.772702,"ND","Rolette"
39.334908,-99.39947,"KS","Rooks"
48.2088,-105.072426,"MT","Roosevelt"
33.928379,-103.274249,"NM","Roosevelt"
44.387123,-84.701346,"MI","Roscommon"
48.769244,-95.747559,"MN","Roseau"
45.605673,-106.278272,"MT","Rosebud"
39.466524,-82.754731,"OH","Ross"
40.730717,-106.913996,"CO","Routt"
38.128726,-83.442495,"KY","Rowan"
35.755719,-80.681056,"NC","Rowan"
31.770615,-99.911547,"TX","Runnels"
39.663342,-85.590869,"IN","Rush"
38.470116,-99.553222,"KS","Rush"
32.213061,-94.783436,"TX","Rusk"
45.486195,-90.847935,"WI","Rusk"
32.286092,-85.161497,"AL","Russell"
38.868931,-98.676303,"KS","Russell"
36.945046,-85.124561,"KY","Russell"
37.043978,-81.855318,"VA","Russell"
35.440832,-81.789415,"NC","Rutherford"
35.695974,-86.368041,"TN","Rutherford"
43.630346,-72.93586,"VT","Rutland"
31.794655,-93.534539,"LA","Sabine"
31.373062,-93.821948,"TX","Sabine"
42.458243,-95.16624,"IA","Sac"
38.380456,-121.555406,"CA","Sacramento"
44.023162,-69.875816,"ME","Sagadahoc"
43.27849,-83.81449,"MI","Saginaw"
37.869875,-106.046711,"CO","Saguache"
29.956803,-89.987547,"LA","Saint Bernard"
29.841219,-90.430699,"LA","Saint Charles"
38.754788,-90.613131,"MO","Saint Charles"
33.603543,-86.466833,"AL","Saint Clair"
38.439983,-89.983521,"IL","Saint Clair"
42.614984,-82.597768,"MI","Saint Clair"
38.167943,-93.882831,"MO","Saint Clair"
44.969171,-92.441061,"WI","Saint Croix"
35.08844,-90.81081,"AR","Saint Francis"
37.89192,-90.38,"MO","Saint Francois"
30.657123,-90.651536,"LA","Saint Helena"
30.048935,-90.711904,"LA","Saint James"
29.937673,-81.420603,"FL","Saint Johns"
41.839785,-85.365433,"MI","Saint Joseph"
30.474902,-91.967292,"LA","Saint Landry"
44.287829,-74.702338,"NY","Saint Lawrence"
47.256933,-92.00427,"MN","Saint Louis"
38.638318,-90.427118,"MO","Saint Louis"
38.631501,-90.19231,"MO","Saint Louis City"
27.412128,-80.534169,"FL","Saint Lucie"
30.240316,-91.828827,"LA","Saint Martin"
29.688425,-91.220844,"LA","Saint Mary"
38.247149,-76.748088,"MD","Saint Marys"
30.477483,-89.955328,"LA","Saint Tammany"
38.023217,-90.252806,"MO","Sainte Genevieve"
39.559077,-75.350573,"NJ","Salem"
37.28814,-80.067762,"VA","Salem"
34.509071,-92.482828,"AR","Saline"
37.680285,-88.619902,"IL","Saline"
38.823673,-97.642113,"KS","Saline"
39.069352,-92.948668,"MO","Saline"
40.628937,-97.016925,"NE","Saline"
40.592045,-112.0786,"UT","Salt Lake"
33.88797,-81.679404,"SC","Saluda"
35.066726,-78.590479,"NC","Sampson"
31.418078,-94.182373,"TX","San Augustine"
36.828078,-121.3924,"CA","San Benito"
34.839964,-115.967051,"CA","San Bernardino"
32.74081,-116.976341,"CA","San Diego"
37.784827,-122.727802,"CA","San Francisco"
30.588554,-95.111278,"TX","San Jacinto"
37.672196,-121.298794,"CA","San Joaquin"
37.848391,-107.680381,"CO","San Juan"
36.711152,-107.974666,"NM","San Juan"
37.748946,-110.22691,"UT","San Juan"
48.610644,-122.921551,"WA","San Juan"
35.265573,-120.62122,"CA","San Luis Obispo"
37.516644,-122.29339,"CA","San Mateo"
37.929371,-108.846067,"CO","San Miguel"
35.456288,-104.679611,"NM","San Miguel"
27.912454,-97.188437,"TX","San Patricio"
30.965073,-98.710661,"TX","San Saba"
44.020961,-98.01144,"SD","Sanborn"
47.306957,-114.328588,"MT","Sanders"
35.337752,-106.392905,"NM","Sandoval"
41.278621,-83.244604,"OH","Sandusky"
39.849893,-89.387944,"IL","Sangamon"
43.35159,-82.670835,"MI","Sanilac"
39.192478,-111.719605,"UT","Sanpete"
34.405045,-119.520525,"CA","Santa Barbara"
37.238842,-121.885066,"CA","Santa Clara"
31.609653,-110.563551,"AZ","Santa Cruz"
37.05297,-121.949418,"CA","Santa Cruz"
35.264653,-106.083792,"NM","Santa Fe"
30.598564,-87.031496,"FL","Santa Rosa"
27.143931,-82.404959,"FL","Sarasota"
42.934416,-73.848971,"NY","Saratoga"
46.062144,-97.529438,"ND","Sargent"
41.132948,-95.903956,"NE","Sarpy"
43.364531,-89.66396,"WI","Sauk"
41.102696,-96.577634,"NE","Saunders"
45.837967,-91.291784,"WI","Sawyer"
42.859176,-73.902117,"NY","Schenectady"
30.912773,-100.676722,"TX","Schleicher"
32.209028,-84.277064,"GA","Schley"
42.592287,-74.438129,"NY","Schoharie"
45.915778,-86.473246,"MI","Schoolcraft"
40.20621,-90.652911,"IL","Schuyler"
40.47037,-92.535566,"MO","Schuyler"
42.375566,-76.732706,"NY","Schuyler"
40.708751,-76.282986,"PA","Schuylkill"
38.650439,-82.802128,"OH","Scioto"
40.453333,-92.1474,"MO","Scotland"
34.795061,-79.577405,"NC","Scotland"
34.882558,-94.079724,"AR","Scott"
41.57048,-90.529138,"IA","Scott"
39.551987,-90.386156,"IL","Scott"
38.748455,-85.750469,"IN","Scott"
38.482307,-100.906427,"KS","Scott"
38.239718,-84.574498,"KY","Scott"
44.588963,-93.369473,"MN","Scott"
37.025936,-89.538588,"MO","Scott"
32.399853,-89.505298,"MS","Scott"
36.387879,-84.616597,"TN","Scott"
36.711382,-82.833676,"VA","Scott"
41.80602,-103.75796,"NE","Scotts Bluff"
32.767634,-81.629062,"GA","Screven"
32.747707,-100.9153,"TX","Scurry"
35.916744,-92.681408,"AR","Searcy"
35.231245,-94.339412,"AR","Sebastian"
40.875606,-102.351994,"CO","Sedgwick"
37.779733,-97.636619,"KS","Sedgwick"
28.666625,-81.365039,"FL","Seminole"
30.918229,-84.867238,"GA","Seminole"
35.162228,-96.609139,"OK","Seminole"
42.822662,-76.80197,"NY","Seneca"
41.090712,-83.365404,"OH","Seneca"
35.386535,-85.376504,"TN","Sequatchie"
35.532577,-95.109916,"OK","Sequoyah"
33.837053,-94.120289,"AR","Sevier"
35.727782,-83.436982,"TN","Sevier"
38.959002,-111.904385,"UT","Sevier"
37.204223,-100.701401,"KS","Seward"
40.785436,-97.23499,"NE","Seward"
32.768222,-99.210207,"TX","Shackelford"
36.997849,-91.494175,"MO","Shannon"
43.352617,-102.5411,"SD","Shannon"
32.973917,-90.831601,"MS","Sharkey"
36.285559,-91.355691,"AR","Sharp"
40.675738,-122.456982,"CA","Shasta"
44.699153,-88.454312,"WI","Shawano"
38.916916,-95.839181,"KS","Shawnee"
43.658488,-87.973717,"WI","Sheboygan"
33.193415,-86.794377,"AL","Shelby"
41.684667,-95.325315,"IA","Shelby"
39.425509,-88.714896,"IL","Shelby"
39.566614,-85.91406,"IN","Shelby"
38.274456,-85.090374,"KY","Shelby"
39.779288,-92.069741,"MO","Shelby"
40.407239,-84.203271,"OH","Shelby"
35.169255,-89.990415,"TN","Shelby"
31.780781,-94.235334,"TX","Shelby"
38.983383,-78.403766,"VA","Shenandoah"
45.451864,-93.842187,"MN","Sherburne"
39.355013,-100.440513,"KS","Sheridan"
48.700718,-104.360729,"MT","Sheridan"
47.529679,-100.271687,"ND","Sheridan"
42.730616,-102.471549,"NE","Sheridan"
44.780378,-106.837563,"WY","Sheridan"
39.366545,-101.49405,"KS","Sherman"
41.249476,-98.79476,"NE","Sherman"
45.306543,-120.797313,"OR","Sherman"
36.340796,-102.073587,"TX","Sherman"
42.865732,-84.083097,"MI","Shiawassee"
47.501205,-115.644501,"ID","Shoshone"
44.597449,-94.105481,"MN","Sibley"
39.466324,-120.829633,"CA","Sierra"
33.160602,-107.266914,"NM","Sierra"
45.997895,-112.598765,"MT","Silver Bow"
36.740598,-86.583305,"KY","Simpson"
31.96499,-89.981393,"MS","Simpson"
43.03801,-95.970314,"IA","Sioux"
46.361639,-100.688991,"ND","Sioux"
42.631216,-103.782027,"NE","Sioux"
41.451129,-123.467024,"CA","Siskiyou"
48.499172,-122.607111,"WA","Skagit"
45.784205,-121.841736,"WA","Skamania"
46.454966,-103.485325,"ND","Slope"
39.766784,-98.919297,"KS","Smith"
31.852342,-89.50805,"MS","Smith"
36.276278,-85.95174,"TN","Smith"
32.288029,-95.200403,"TX","Smith"
36.869374,-81.399235,"VA","Smyth"
47.840068,-122.197238,"WA","Snohomish"
40.726469,-77.272828,"PA","Snyder"
34.230014,-107.374545,"NM","Socorro"
38.1012,-122.032061,"CA","Solano"
37.998308,-75.818797,"MD","Somerset"
45.28657,-70.054629,"ME","Somerset"
40.629101,-74.532449,"NJ","Somerset"
39.752401,-79.330768,"PA","Somerset"
32.210812,-97.792155,"TX","Somervell"
38.351416,-122.974134,"CA","Sonoma"
36.611614,-77.207263,"VA","Southampton"
33.278205,-84.288803,"GA","Spalding"
35.011309,-81.993403,"SC","Spartanburg"
38.149611,-86.946217,"IN","Spencer"
38.019718,-85.181188,"KY","Spencer"
45.046485,-98.397319,"SD","Spink"
